State,District,Cycle,Nutrient,Village,Value,Category,Low_Threshold,High_Threshold,Unit,Feature_ID
Maharashtra,Satara,2023-24,Nitrogen,Dughi,164.33,Low,280,560,kg/ha,27_494_shc_2023-24.5249
Maharashtra,Satara,2023-24,Nitrogen,Dughi,135.48,Low,280,560,kg/ha,27_494_shc_2023-24.5250
Maharashtra,Satara,2023-24,Nitrogen,Dughi,171.85,Low,280,560,kg/ha,27_494_shc_2023-24.5251
Maharashtra,Satara,2023-24,Nitrogen,Dughi,146.76,Low,280,560,kg/ha,27_494_shc_2023-24.5262
Maharashtra,Satara,2023-24,Nitrogen,Dughi,160.56,Low,280,560,kg/ha,27_494_shc_2023-24.5263
Maharashtra,Satara,2023-24,Nitrogen,Dughi,154.29,Low,280,560,kg/ha,27_494_shc_2023-24.5264
Maharashtra,Satara,2023-24,Nitrogen,Dughi,188.16,Low,280,560,kg/ha,27_494_shc_2023-24.5265
Maharashtra,Satara,2023-24,Nitrogen,Dughi,130.46,Low,280,560,kg/ha,27_494_shc_2023-24.5266
Maharashtra,Satara,2023-24,Nitrogen,Dughi,191.92,Low,280,560,kg/ha,27_494_shc_2023-24.5267
Maharashtra,Satara,2023-24,Nitrogen,Dughi,104.12,Low,280,560,kg/ha,27_494_shc_2023-24.5268
Maharashtra,Satara,2023-24,Nitrogen,Dughi,198.2,Low,280,560,kg/ha,27_494_shc_2023-24.5269
Maharashtra,Satara,2023-24,Nitrogen,Dughi,194.43,Low,280,560,kg/ha,27_494_shc_2023-24.5270
Maharashtra,Satara,2023-24,Nitrogen,Dughi,185.65,Low,280,560,kg/ha,27_494_shc_2023-24.5271
Maharashtra,Satara,2023-24,Nitrogen,Dughi,132.97,Low,280,560,kg/ha,27_494_shc_2023-24.5272
Maharashtra,Satara,2023-24,Nitrogen,Dughi,110.39,Low,280,560,kg/ha,27_494_shc_2023-24.5280
Maharashtra,Satara,2023-24,Nitrogen,Dughi,198.19519999999997,Low,280,560,kg/ha,27_494_shc_2023-24.5600
Maharashtra,Satara,2023-24,Nitrogen,Dughi,79.03,Low,280,560,kg/ha,27_494_shc_2023-24.5813
Maharashtra,Satara,2023-24,Nitrogen,Dughi,171.85,Low,280,560,kg/ha,27_494_shc_2023-24.6330
Maharashtra,Satara,2023-24,Nitrogen,Dughi,199.45,Low,280,560,kg/ha,27_494_shc_2023-24.6331
Maharashtra,Satara,2023-24,Nitrogen,Dughi,161.82,Low,280,560,kg/ha,27_494_shc_2023-24.6333
Maharashtra,Satara,2023-24,Nitrogen,Dughi,186.91,Low,280,560,kg/ha,27_494_shc_2023-24.6334
Maharashtra,Satara,2023-24,Nitrogen,Dughi,141.75,Low,280,560,kg/ha,27_494_shc_2023-24.6335
Maharashtra,Satara,2023-24,Nitrogen,Dughi,223.2832,Low,280,560,kg/ha,27_494_shc_2023-24.6336
Maharashtra,Satara,2023-24,Nitrogen,Dughi,127.95,Low,280,560,kg/ha,27_494_shc_2023-24.6337
Maharashtra,Satara,2023-24,Nitrogen,Dughi,145.51,Low,280,560,kg/ha,27_494_shc_2023-24.6338
Maharashtra,Satara,2023-24,Nitrogen,Dughi,148.02,Low,280,560,kg/ha,27_494_shc_2023-24.6340
Maharashtra,Satara,2023-24,Nitrogen,Dughi,160.56,Low,280,560,kg/ha,27_494_shc_2023-24.6341
Maharashtra,Satara,2023-24,Nitrogen,Dughi,203.21,Low,280,560,kg/ha,27_494_shc_2023-24.6342
Maharashtra,Satara,2023-24,Nitrogen,Dughi,166.84,Low,280,560,kg/ha,27_494_shc_2023-24.6343
Maharashtra,Satara,2023-24,Nitrogen,Dughi,165.58,Low,280,560,kg/ha,27_494_shc_2023-24.6344
Maharashtra,Satara,2023-24,Nitrogen,Dughi,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.6345
Maharashtra,Satara,2023-24,Nitrogen,Dughi,85.29919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.6347
Maharashtra,Satara,2023-24,Nitrogen,Dughi,85.29919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.6349
Maharashtra,Satara,2023-24,Nitrogen,Dughi,199.45,Low,280,560,kg/ha,27_494_shc_2023-24.6371
Maharashtra,Satara,2023-24,Nitrogen,Dughi,77.77,Low,280,560,kg/ha,27_494_shc_2023-24.6372
Maharashtra,Satara,2023-24,Nitrogen,Dughi,235.8272,Low,280,560,kg/ha,27_494_shc_2023-24.6373
Maharashtra,Satara,2023-24,Nitrogen,Dughi,184.4,Low,280,560,kg/ha,27_494_shc_2023-24.6374
Maharashtra,Satara,2023-24,Nitrogen,Dughi,200.7,Low,280,560,kg/ha,27_494_shc_2023-24.6375
Maharashtra,Satara,2023-24,Nitrogen,Dughi,85.29919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.6378
Maharashtra,Satara,2023-24,Nitrogen,Dughi,72.7552,Low,280,560,kg/ha,27_494_shc_2023-24.6379
Maharashtra,Satara,2023-24,Nitrogen,Dughi,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.6380
Maharashtra,Satara,2023-24,Nitrogen,Dughi,85.29919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.6381
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,87.8,Low,280,560,kg/ha,27_494_shc_2023-24.2322
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,37.6,Low,280,560,kg/ha,27_494_shc_2023-24.2323
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,143.0,Low,280,560,kg/ha,27_494_shc_2023-24.2335
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,158.05,Low,280,560,kg/ha,27_494_shc_2023-24.2337
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,188.16,Low,280,560,kg/ha,27_494_shc_2023-24.2340
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,137.98,Low,280,560,kg/ha,27_494_shc_2023-24.2341
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,151.78,Low,280,560,kg/ha,27_494_shc_2023-24.2342
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,178.12,Low,280,560,kg/ha,27_494_shc_2023-24.2346
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,205.72,Low,280,560,kg/ha,27_494_shc_2023-24.2349
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,293.53,Medium,280,560,kg/ha,27_494_shc_2023-24.3846
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.4596
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,87.80799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.4597
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,87.80799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.4599
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.4602
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.4607
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.4608
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,62.72,Low,280,560,kg/ha,27_494_shc_2023-24.4613
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,159.31,Low,280,560,kg/ha,27_494_shc_2023-24.4814
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,289.77,Medium,280,560,kg/ha,27_494_shc_2023-24.5679
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,161.87,Low,280,560,kg/ha,27_494_shc_2023-24.6881
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,195.69,Low,280,560,kg/ha,27_494_shc_2023-24.7248
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,134.22,Low,280,560,kg/ha,27_494_shc_2023-24.7699
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,100.352,Low,280,560,kg/ha,27_494_shc_2023-24.8401
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,180.63,Low,280,560,kg/ha,27_494_shc_2023-24.8468
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,253.39,Low,280,560,kg/ha,27_494_shc_2023-24.9548
Maharashtra,Satara,2023-24,Nitrogen,Kanherkhed,1.2,Low,280,560,kg/ha,27_494_shc_2023-24.11549
Maharashtra,Satara,2023-24,Nitrogen,Khatav,25.088000000000008,Low,280,560,kg/ha,27_494_shc_2023-24.5152
Maharashtra,Satara,2023-24,Nitrogen,Jakhangaon,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.8993
Maharashtra,Satara,2023-24,Nitrogen,Khatav,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.1966
Maharashtra,Satara,2023-24,Nitrogen,Khatav,175.616,Low,280,560,kg/ha,27_494_shc_2023-24.5137
Maharashtra,Satara,2023-24,Nitrogen,Khatav,163.072,Low,280,560,kg/ha,27_494_shc_2023-24.5155
Maharashtra,Satara,2023-24,Nitrogen,Khatav,150.528,Low,280,560,kg/ha,27_494_shc_2023-24.6430
Maharashtra,Satara,2023-24,Nitrogen,Khatav,87.80799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.6431
Maharashtra,Satara,2023-24,Nitrogen,Mandave,273.46,Low,280,560,kg/ha,27_494_shc_2023-24.2401
Maharashtra,Satara,2023-24,Nitrogen,Mandave,232.06,Low,280,560,kg/ha,27_494_shc_2023-24.2402
Maharashtra,Satara,2023-24,Nitrogen,Manjarwadi,242.1,Low,280,560,kg/ha,27_494_shc_2023-24.2426
Maharashtra,Satara,2023-24,Nitrogen,Mandave,156.8,Low,280,560,kg/ha,27_494_shc_2023-24.2429
Maharashtra,Satara,2023-24,Nitrogen,Mandave,209.48,Low,280,560,kg/ha,27_494_shc_2023-24.2430
Maharashtra,Satara,2023-24,Nitrogen,Mandave,245.86,Low,280,560,kg/ha,27_494_shc_2023-24.2443
Maharashtra,Satara,2023-24,Nitrogen,Mandave,380.08,Medium,280,560,kg/ha,27_494_shc_2023-24.3138
Maharashtra,Satara,2023-24,Nitrogen,Mandave,233.32,Low,280,560,kg/ha,27_494_shc_2023-24.4062
Maharashtra,Satara,2023-24,Nitrogen,Mandave,269.7,Low,280,560,kg/ha,27_494_shc_2023-24.4071
Maharashtra,Satara,2023-24,Nitrogen,Mandave,322.38,Medium,280,560,kg/ha,27_494_shc_2023-24.4074
Maharashtra,Satara,2023-24,Nitrogen,Mandave,228.3,Low,280,560,kg/ha,27_494_shc_2023-24.4080
Maharashtra,Satara,2023-24,Nitrogen,Mandave,403.92,Medium,280,560,kg/ha,27_494_shc_2023-24.5055
Maharashtra,Satara,2023-24,Nitrogen,Mandave,203.21,Low,280,560,kg/ha,27_494_shc_2023-24.5109
Maharashtra,Satara,2023-24,Nitrogen,Mandave,210.74,Low,280,560,kg/ha,27_494_shc_2023-24.6817
Maharashtra,Satara,2023-24,Nitrogen,Mandave,199.45,Low,280,560,kg/ha,27_494_shc_2023-24.6830
Maharashtra,Satara,2023-24,Nitrogen,Mandave,318.62,Medium,280,560,kg/ha,27_494_shc_2023-24.6893
Maharashtra,Satara,2023-24,Nitrogen,Mandave,148.02,Low,280,560,kg/ha,27_494_shc_2023-24.6909
Maharashtra,Satara,2023-24,Nitrogen,Mandave,244.61,Low,280,560,kg/ha,27_494_shc_2023-24.7305
Maharashtra,Satara,2023-24,Nitrogen,Mandave,258.41,Low,280,560,kg/ha,27_494_shc_2023-24.7869
Maharashtra,Satara,2023-24,Nitrogen,Mandave,214.5,Low,280,560,kg/ha,27_494_shc_2023-24.9808
Maharashtra,Satara,2023-24,Nitrogen,Mandave,303.56,Medium,280,560,kg/ha,27_494_shc_2023-24.11064
Maharashtra,Satara,2023-24,Nitrogen,Tadavale,237.08,Low,280,560,kg/ha,27_494_shc_2023-24.1587
Maharashtra,Satara,2023-24,Nitrogen,Tadavale,303.56,Medium,280,560,kg/ha,27_494_shc_2023-24.1675
Maharashtra,Satara,2023-24,Nitrogen,Tadavale,278.48,Low,280,560,kg/ha,27_494_shc_2023-24.2106
Maharashtra,Satara,2023-24,Nitrogen,Tadavale,252.13,Low,280,560,kg/ha,27_494_shc_2023-24.2112
Maharashtra,Satara,2023-24,Nitrogen,Naravane,208.23,Low,280,560,kg/ha,27_494_shc_2023-24.4322
Maharashtra,Satara,2023-24,Nitrogen,Mhaswad,180.63,Low,280,560,kg/ha,27_494_shc_2023-24.2557
Maharashtra,Satara,2023-24,Nitrogen,Mhaswad,151.78,Low,280,560,kg/ha,27_494_shc_2023-24.6916
Maharashtra,Satara,2023-24,Nitrogen,Sayali,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.2286
Maharashtra,Satara,2023-24,Nitrogen,Sayali,106.62400000000001,Low,280,560,kg/ha,27_494_shc_2023-24.6673
Maharashtra,Satara,2023-24,Nitrogen,Sayali,169.344,Low,280,560,kg/ha,27_494_shc_2023-24.7439
Maharashtra,Satara,2023-24,Nitrogen,Sayali,206.976,Low,280,560,kg/ha,27_494_shc_2023-24.8744
Maharashtra,Satara,2023-24,Nitrogen,Sayali,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.8768
Maharashtra,Satara,2023-24,Nitrogen,Sayali,219.51999999999998,Low,280,560,kg/ha,27_494_shc_2023-24.8777
Maharashtra,Satara,2023-24,Nitrogen,Sayali,206.976,Low,280,560,kg/ha,27_494_shc_2023-24.8855
Maharashtra,Satara,2023-24,Nitrogen,Sayali,106.62400000000001,Low,280,560,kg/ha,27_494_shc_2023-24.8874
Maharashtra,Satara,2023-24,Nitrogen,Sayali,194.432,Low,280,560,kg/ha,27_494_shc_2023-24.8875
Maharashtra,Satara,2023-24,Nitrogen,Sayali,94.08,Low,280,560,kg/ha,27_494_shc_2023-24.8885
Maharashtra,Satara,2023-24,Nitrogen,Sayali,94.08,Low,280,560,kg/ha,27_494_shc_2023-24.8886
Maharashtra,Satara,2023-24,Nitrogen,Sayali,144.256,Low,280,560,kg/ha,27_494_shc_2023-24.8887
Maharashtra,Satara,2023-24,Nitrogen,Sayali,119.16799999999999,Low,280,560,kg/ha,27_494_shc_2023-24.9374
Maharashtra,Satara,2023-24,Nitrogen,Sayali,68.992,Low,280,560,kg/ha,27_494_shc_2023-24.9375
Maharashtra,Satara,2023-24,Nitrogen,Sayali,131.712,Low,280,560,kg/ha,27_494_shc_2023-24.9399
Maharashtra,Satara,2023-24,Nitrogen,Sayali,156.8,Low,280,560,kg/ha,27_494_shc_2023-24.9400
Maharashtra,Satara,2023-24,Nitrogen,Sayali,194.432,Low,280,560,kg/ha,27_494_shc_2023-24.9401
Maharashtra,Satara,2023-24,Nitrogen,Sayali,219.51999999999998,Low,280,560,kg/ha,27_494_shc_2023-24.9402
Maharashtra,Satara,2023-24,Nitrogen,Sayali,94.08,Low,280,560,kg/ha,27_494_shc_2023-24.9403
Maharashtra,Satara,2023-24,Nitrogen,Varye,141.7472,Low,280,560,kg/ha,27_494_shc_2023-24.8594
Maharashtra,Satara,2023-24,Nitrogen,Varye,292.2752,Medium,280,560,kg/ha,27_494_shc_2023-24.8574
Maharashtra,Satara,2023-24,Nitrogen,Borne,165.58080000000004,Low,280,560,kg/ha,27_494_shc_2023-24.9614
Maharashtra,Satara,2023-24,Nitrogen,Pimpali,180.63,Low,280,560,kg/ha,27_494_shc_2023-24.2986
Maharashtra,Satara,2023-24,Nitrogen,Varye,239.59040000000002,Low,280,560,kg/ha,27_494_shc_2023-24.8488
Maharashtra,Satara,2023-24,Nitrogen,Valase,219.51999999999998,Low,280,560,kg/ha,27_494_shc_2023-24.9941
Maharashtra,Satara,2023-24,Nitrogen,Nitral,75.26400000000001,Low,280,560,kg/ha,27_494_shc_2023-24.10116
Maharashtra,Satara,2023-24,Nitrogen,Bhakarwadi,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.6424
Maharashtra,Satara,2023-24,Nitrogen,Bhakarwadi,112.89600000000002,Low,280,560,kg/ha,27_494_shc_2023-24.6425
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,260.92,Low,280,560,kg/ha,27_494_shc_2023-24.2316
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,293.53,Medium,280,560,kg/ha,27_494_shc_2023-24.2317
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,258.41,Low,280,560,kg/ha,27_494_shc_2023-24.2327
Maharashtra,Satara,2023-24,Nitrogen,Jaigaon,269.7,Low,280,560,kg/ha,27_494_shc_2023-24.4984
Maharashtra,Satara,2023-24,Nitrogen,Visapur,110.3872,Low,280,560,kg/ha,27_494_shc_2023-24.12301
Maharashtra,Satara,2023-24,Nitrogen,Revalkarwadi,210.7392,Low,280,560,kg/ha,27_494_shc_2023-24.12308
Maharashtra,Satara,2023-24,Nitrogen,Revalkarwadi,288.512,Medium,280,560,kg/ha,27_494_shc_2023-24.12314
Maharashtra,Satara,2023-24,Nitrogen,Visapur,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.12353
Maharashtra,Satara,2023-24,Nitrogen,Visapur,210.73919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.12356
Maharashtra,Satara,2023-24,Nitrogen,Visapur,85.29919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.12364
Maharashtra,Satara,2023-24,Nitrogen,Visapur,185.65120000000002,Low,280,560,kg/ha,27_494_shc_2023-24.12366
Maharashtra,Satara,2023-24,Nitrogen,Visapur,97.8432,Low,280,560,kg/ha,27_494_shc_2023-24.12368
Maharashtra,Satara,2023-24,Nitrogen,Visapur,110.3872,Low,280,560,kg/ha,27_494_shc_2023-24.12371
Maharashtra,Satara,2023-24,Nitrogen,Visapur,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.12373
Maharashtra,Satara,2023-24,Nitrogen,Visapur,135.4752,Low,280,560,kg/ha,27_494_shc_2023-24.12374
Maharashtra,Satara,2023-24,Nitrogen,Visapur,173.1072,Low,280,560,kg/ha,27_494_shc_2023-24.12375
Maharashtra,Satara,2023-24,Nitrogen,Visapur,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.12376
Maharashtra,Satara,2023-24,Nitrogen,Visapur,60.2112,Low,280,560,kg/ha,27_494_shc_2023-24.12378
Maharashtra,Satara,2023-24,Nitrogen,Visapur,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.12379
Maharashtra,Satara,2023-24,Nitrogen,Visapur,60.2112,Low,280,560,kg/ha,27_494_shc_2023-24.12381
Maharashtra,Satara,2023-24,Nitrogen,Visapur,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.12383
Maharashtra,Satara,2023-24,Nitrogen,Visapur,110.3872,Low,280,560,kg/ha,27_494_shc_2023-24.12384
Maharashtra,Satara,2023-24,Nitrogen,Visapur,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.12385
Maharashtra,Satara,2023-24,Nitrogen,Visapur,72.7552,Low,280,560,kg/ha,27_494_shc_2023-24.12390
Maharashtra,Satara,2023-24,Nitrogen,Visapur,72.7552,Low,280,560,kg/ha,27_494_shc_2023-24.12394
Maharashtra,Satara,2023-24,Nitrogen,Revalkarwadi,328.6528,Medium,280,560,kg/ha,27_494_shc_2023-24.12398
Maharashtra,Satara,2023-24,Nitrogen,Khatgun,122.93119999999999,Low,280,560,kg/ha,27_494_shc_2023-24.2418
Maharashtra,Satara,2023-24,Nitrogen,Khatgun,248.37120000000002,Low,280,560,kg/ha,27_494_shc_2023-24.5200
Maharashtra,Satara,2023-24,Nitrogen,Khatgun,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.11070
Maharashtra,Satara,2023-24,Nitrogen,Khatgun,148.01919999999998,Low,280,560,kg/ha,27_494_shc_2023-24.11075
Maharashtra,Satara,2023-24,Nitrogen,Khatgun,223.2832,Low,280,560,kg/ha,27_494_shc_2023-24.11076
Maharashtra,Satara,2023-24,Nitrogen,Khatgun,185.65120000000002,Low,280,560,kg/ha,27_494_shc_2023-24.11082
Maharashtra,Satara,2023-24,Nitrogen,Revalkarwadi,237.08,Low,280,560,kg/ha,27_494_shc_2023-24.12298
Maharashtra,Satara,2023-24,Nitrogen,Jakhangaon,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.11961
Maharashtra,Satara,2023-24,Nitrogen,Karkhel,96.59,Low,280,560,kg/ha,27_494_shc_2023-24.7078
Maharashtra,Satara,2023-24,Nitrogen,Karkhel,156.8,Low,280,560,kg/ha,27_494_shc_2023-24.9416
Maharashtra,Satara,2023-24,Nitrogen,Varye,238.336,Low,280,560,kg/ha,27_494_shc_2023-24.2355
Maharashtra,Satara,2023-24,Nitrogen,Varye,327.3984,Medium,280,560,kg/ha,27_494_shc_2023-24.7706
Maharashtra,Satara,2023-24,Nitrogen,Varye,296.0384,Medium,280,560,kg/ha,27_494_shc_2023-24.7826
Maharashtra,Satara,2023-24,Nitrogen,Varye,248.37119999999996,Low,280,560,kg/ha,27_494_shc_2023-24.8465
Maharashtra,Satara,2023-24,Nitrogen,Varye,280.9856,Medium,280,560,kg/ha,27_494_shc_2023-24.8587
Maharashtra,Satara,2023-24,Nitrogen,Varye,143.0016,Low,280,560,kg/ha,27_494_shc_2023-24.8726
Maharashtra,Satara,2023-24,Nitrogen,Kumathe,188.16,Low,280,560,kg/ha,27_494_shc_2023-24.3740
Maharashtra,Satara,2023-24,Nitrogen,Kumathe,200.7,Low,280,560,kg/ha,27_494_shc_2023-24.3790
Maharashtra,Satara,2023-24,Nitrogen,Bidal,129.2,Low,280,560,kg/ha,27_494_shc_2023-24.3469
Maharashtra,Satara,2023-24,Nitrogen,Vadgaon (J.s.),112.9,Low,280,560,kg/ha,27_494_shc_2023-24.1936
Maharashtra,Satara,2023-24,Nitrogen,Vadgaon,178.12,Low,280,560,kg/ha,27_494_shc_2023-24.2393
Maharashtra,Satara,2023-24,Nitrogen,Vadgaon,120.42,Low,280,560,kg/ha,27_494_shc_2023-24.2497
Maharashtra,Satara,2023-24,Nitrogen,Vadgaon (J.s.),233.32,Low,280,560,kg/ha,27_494_shc_2023-24.7762
Maharashtra,Satara,2023-24,Nitrogen,Rule,258.4064,Low,280,560,kg/ha,27_494_shc_2023-24.2185
Maharashtra,Satara,2023-24,Nitrogen,Rule,257.152,Low,280,560,kg/ha,27_494_shc_2023-24.3533
Maharashtra,Satara,2023-24,Nitrogen,Rule,487.9616,Medium,280,560,kg/ha,27_494_shc_2023-24.4488
Maharashtra,Satara,2023-24,Nitrogen,Rule,446.5664,Medium,280,560,kg/ha,27_494_shc_2023-24.5423
Maharashtra,Satara,2023-24,Nitrogen,Rule,247.11679999999998,Low,280,560,kg/ha,27_494_shc_2023-24.5663
Maharashtra,Satara,2023-24,Nitrogen,Rule,161.8176,Low,280,560,kg/ha,27_494_shc_2023-24.6550
Maharashtra,Satara,2023-24,Nitrogen,Rule,250.88,Low,280,560,kg/ha,27_494_shc_2023-24.6643
Maharashtra,Satara,2023-24,Nitrogen,Rule,268.44159999999994,Low,280,560,kg/ha,27_494_shc_2023-24.6773
Maharashtra,Satara,2023-24,Nitrogen,Rule,327.3984,Medium,280,560,kg/ha,27_494_shc_2023-24.7018
Maharashtra,Satara,2023-24,Nitrogen,Rule,496.7423999999999,Medium,280,560,kg/ha,27_494_shc_2023-24.7019
Maharashtra,Satara,2023-24,Nitrogen,Rule,327.3984,Medium,280,560,kg/ha,27_494_shc_2023-24.7020
Maharashtra,Satara,2023-24,Nitrogen,Rule,242.09919999999997,Low,280,560,kg/ha,27_494_shc_2023-24.7375
Maharashtra,Satara,2023-24,Nitrogen,Rule,429.0048,Medium,280,560,kg/ha,27_494_shc_2023-24.7675
Maharashtra,Satara,2023-24,Nitrogen,Rule,179.3792,Low,280,560,kg/ha,27_494_shc_2023-24.8100
Maharashtra,Satara,2023-24,Nitrogen,Rule,173.10719999999998,Low,280,560,kg/ha,27_494_shc_2023-24.8101
Maharashtra,Satara,2023-24,Nitrogen,Rule,361.2672,Medium,280,560,kg/ha,27_494_shc_2023-24.8102
Maharashtra,Satara,2023-24,Nitrogen,Rule,471.6544,Medium,280,560,kg/ha,27_494_shc_2023-24.8103
Maharashtra,Satara,2023-24,Nitrogen,Rule,254.64320000000004,Low,280,560,kg/ha,27_494_shc_2023-24.8107
Maharashtra,Satara,2023-24,Nitrogen,Rule,269.696,Low,280,560,kg/ha,27_494_shc_2023-24.8108
Maharashtra,Satara,2023-24,Nitrogen,Rule,179.3792,Low,280,560,kg/ha,27_494_shc_2023-24.8109
Maharashtra,Satara,2023-24,Nitrogen,Rule,278.47679999999997,Low,280,560,kg/ha,27_494_shc_2023-24.8110
Maharashtra,Satara,2023-24,Nitrogen,Rule,219.51999999999998,Low,280,560,kg/ha,27_494_shc_2023-24.8111
Maharashtra,Satara,2023-24,Nitrogen,Rule,178.1248,Low,280,560,kg/ha,27_494_shc_2023-24.8112
Maharashtra,Satara,2023-24,Nitrogen,Rule,233.3184,Low,280,560,kg/ha,27_494_shc_2023-24.8113
Maharashtra,Satara,2023-24,Nitrogen,Rule,413.952,Medium,280,560,kg/ha,27_494_shc_2023-24.8120
Maharashtra,Satara,2023-24,Nitrogen,Rule,291.02079999999995,Medium,280,560,kg/ha,27_494_shc_2023-24.8121
Maharashtra,Satara,2023-24,Nitrogen,Rule,259.66080000000005,Low,280,560,kg/ha,27_494_shc_2023-24.8122
Maharashtra,Satara,2023-24,Nitrogen,Rule,237.0816,Low,280,560,kg/ha,27_494_shc_2023-24.8123
Maharashtra,Satara,2023-24,Nitrogen,Rule,222.0288,Low,280,560,kg/ha,27_494_shc_2023-24.8124
Maharashtra,Satara,2023-24,Nitrogen,Rule,459.1104,Medium,280,560,kg/ha,27_494_shc_2023-24.8125
Maharashtra,Satara,2023-24,Nitrogen,Rule,222.02879999999996,Low,280,560,kg/ha,27_494_shc_2023-24.8126
Maharashtra,Satara,2023-24,Nitrogen,Rule,160.5632,Low,280,560,kg/ha,27_494_shc_2023-24.8127
Maharashtra,Satara,2023-24,Nitrogen,Rule,333.67040000000003,Medium,280,560,kg/ha,27_494_shc_2023-24.8128
Maharashtra,Satara,2023-24,Nitrogen,Rule,449.07519999999994,Medium,280,560,kg/ha,27_494_shc_2023-24.8129
Maharashtra,Satara,2023-24,Nitrogen,Rule,262.1696,Low,280,560,kg/ha,27_494_shc_2023-24.8130
Maharashtra,Satara,2023-24,Nitrogen,Rule,165.5808,Low,280,560,kg/ha,27_494_shc_2023-24.8140
Maharashtra,Satara,2023-24,Nitrogen,Rule,331.1616,Medium,280,560,kg/ha,27_494_shc_2023-24.8141
Maharashtra,Satara,2023-24,Nitrogen,Rule,259.6608,Low,280,560,kg/ha,27_494_shc_2023-24.8142
Maharashtra,Satara,2023-24,Nitrogen,Rule,255.8976,Low,280,560,kg/ha,27_494_shc_2023-24.8143
Maharashtra,Satara,2023-24,Nitrogen,Rule,245.8624,Low,280,560,kg/ha,27_494_shc_2023-24.8144
Maharashtra,Satara,2023-24,Nitrogen,Rule,269.69599999999997,Low,280,560,kg/ha,27_494_shc_2023-24.8188
Maharashtra,Satara,2023-24,Nitrogen,Rule,306.0736,Medium,280,560,kg/ha,27_494_shc_2023-24.8189
Maharashtra,Satara,2023-24,Nitrogen,Rule,245.86239999999995,Low,280,560,kg/ha,27_494_shc_2023-24.8190
Maharashtra,Satara,2023-24,Nitrogen,Rule,222.0288,Low,280,560,kg/ha,27_494_shc_2023-24.8192
Maharashtra,Satara,2023-24,Nitrogen,Rule,265.9328,Low,280,560,kg/ha,27_494_shc_2023-24.8193
Maharashtra,Satara,2023-24,Nitrogen,Rule,243.3536,Low,280,560,kg/ha,27_494_shc_2023-24.8194
